"collection_name","article_id","title","doi","tags"
"Sickness and disease","7783814","Sick children","https://doi.org/10.17028/rd.lboro.7783814.v1","Line drawings"
"Sickness and disease","7783844","Child with marasmus","https://doi.org/10.17028/rd.lboro.7783844.v1","Line drawings"
"Sickness and disease","7784015","Protected spring with faults","https://doi.org/10.17028/rd.lboro.7784015.v1","Line drawings"
"Sickness and disease","7784009","Protected spring","https://doi.org/10.17028/rd.lboro.7784009.v1","Line drawings"
"Sickness and disease","7680356","Water consumption and time to collect water","https://doi.org/10.17028/rd.lboro.7680356.v1","Technical illustration and graphics"
"Sickness and disease","7680353","Water consumption and time to collect water","https://doi.org/10.17028/rd.lboro.7680353.v1","Technical illustration and graphics"
"Sickness and disease","7461221","Lifting a sanplat","https://doi.org/10.17028/rd.lboro.7461221.v1","Line drawings"
"Sickness and disease","7314635","Personal protection equipment - PPE","https://doi.org/10.17028/rd.lboro.7314635.v1","Line drawings"
"Sickness and disease","7314641","Putting on protective clothing","https://doi.org/10.17028/rd.lboro.7314641.v1","Line drawings"
"Sickness and disease","7314644","Taking off protective clothing","https://doi.org/10.17028/rd.lboro.7314644.v1","Line drawings"
"Sickness and disease","7314647","Wearing a personal protection suit","https://doi.org/10.17028/rd.lboro.7314647.v1","Line drawings"
"Disability and vulnerable groups","7869161","Screened toilet and bathing unit","https://doi.org/10.17028/rd.lboro.7869161.v1","Technical illustration and graphics"
"Disability and vulnerable groups","8095310","Handpump actions and pumping preferences","https://doi.org/10.17028/rd.lboro.8095310.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7924088","Toilet stools of different heights","https://doi.org/10.17028/rd.lboro.7924088.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7945079","Bathing chair plastic or wood with drainage holes","https://doi.org/10.17028/rd.lboro.7945079.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7946246","Perspective view of disabled toilet","https://doi.org/10.17028/rd.lboro.7946246.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7952267","Handpump and Well","https://doi.org/10.17028/rd.lboro.7952267.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7952411","Commode","https://doi.org/10.17028/rd.lboro.7952411.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7952417","Chair with hole","https://doi.org/10.17028/rd.lboro.7952417.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7952402","Stool","https://doi.org/10.17028/rd.lboro.7952402.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7952603","Wooden seat","https://doi.org/10.17028/rd.lboro.7952603.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7958573","Menstrual hygiene cubicles","https://doi.org/10.17028/rd.lboro.7958573.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7959176","Rower pump seated arrangement 1","https://doi.org/10.17028/rd.lboro.7959176.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7959179","Rower pump seated arrangement 2","https://doi.org/10.17028/rd.lboro.7959179.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7765040","Disabled woman collecting water from a handpump","https://doi.org/10.17028/rd.lboro.7765040.v1","Line drawings"
"Disability and vulnerable groups","7765052","Man using a treadle pump","https://doi.org/10.17028/rd.lboro.7765052.v1","Line drawings"
"Disability and vulnerable groups","7765034","Disabled man operating a handpump","https://doi.org/10.17028/rd.lboro.7765034.v1","Line drawings"
"Disability and vulnerable groups","7765037","Disabled woman collecting water from a handpump","https://doi.org/10.17028/rd.lboro.7765037.v1","Line drawings"
"Disability and vulnerable groups","7765214","Continuum of shelter 6","https://doi.org/10.17028/rd.lboro.7765214.v1","Line drawings"
"Disability and vulnerable groups","7765217","Continuum of shelter 7","https://doi.org/10.17028/rd.lboro.7765217.v1","Line drawings"
"Disability and vulnerable groups","7765220","Continuum of shelter 8","https://doi.org/10.17028/rd.lboro.7765220.v1","Line drawings"
"Disability and vulnerable groups","7765199","Continuum of shelter 1","https://doi.org/10.17028/rd.lboro.7765199.v1","Line drawings"
"Disability and vulnerable groups","7765205","Continuum of shelter 3","https://doi.org/10.17028/rd.lboro.7765205.v1","Line drawings"
"Disability and vulnerable groups","7765202","Continuum of shelter 2","https://doi.org/10.17028/rd.lboro.7765202.v1","Line drawings"
"Disability and vulnerable groups","7765211","Continuum of shelter 5","https://doi.org/10.17028/rd.lboro.7765211.v1","Line drawings"
"Disability and vulnerable groups","7765208","Continuum of shelter 4","https://doi.org/10.17028/rd.lboro.7765208.v1","Line drawings"
"Disability and vulnerable groups","7784000","Protected spring with access steps and handrail","https://doi.org/10.17028/rd.lboro.7784000.v1","Line drawings"
"Disability and vulnerable groups","7798532","Disabled woman carrying a jerrycan on her head with village","https://doi.org/10.17028/rd.lboro.7798532.v1","Line drawings"
"Disability and vulnerable groups","7461218","Latrine support rail for disabled users","https://doi.org/10.17028/rd.lboro.7461218.v1","Line drawings"
"Disability and vulnerable groups","7461158","Wooden ramp at entry to a latrine","https://doi.org/10.17028/rd.lboro.7461158.v1","Line drawings"
"Disability and vulnerable groups","7461152","Shallow even steps and handrail to a latrine","https://doi.org/10.17028/rd.lboro.7461152.v1","Line drawings"
"Disability and vulnerable groups","7461146","Latrine with space for a wheelchair alongside","https://doi.org/10.17028/rd.lboro.7461146.v1","Line drawings"
"Disability and vulnerable groups","7461143","Latrine with enough space for a wheelchair","https://doi.org/10.17028/rd.lboro.7461143.v1","Line drawings"
"Disability and vulnerable groups","7461140","Latrine support rail for disabled users","https://doi.org/10.17028/rd.lboro.7461140.v1","Line drawings"
"Disability and vulnerable groups","7461125","Disabled girl entering an unimproved latrine","https://doi.org/10.17028/rd.lboro.7461125.v1","Line drawings"
"Disability and vulnerable groups","7461128","Free-standing wooden support frame over a toilet","https://doi.org/10.17028/rd.lboro.7461128.v1","Line drawings"
"Disability and vulnerable groups","7461131","Latrine door closing method for disabled users (colour)","https://doi.org/10.17028/rd.lboro.7461131.v1","Line drawings"
"Disability and vulnerable groups","7461134","Latrine door closing method for disabled users","https://doi.org/10.17028/rd.lboro.7461134.v1","Line drawings"
"Disability and vulnerable groups","7461137","Latrine support rail for disabled users (colour)","https://doi.org/10.17028/rd.lboro.7461137.v1","Line drawings"
"Disability and vulnerable groups","7461119","Disabled boy using a wheelchair over a squatting plate","https://doi.org/10.17028/rd.lboro.7461119.v1","Line drawings"
"Disability and vulnerable groups","7461122","Disabled boy using an adapted wheelchair over a squatting plate","https://doi.org/10.17028/rd.lboro.7461122.v1","Line drawings"
"Disability and vulnerable groups","7270799","Wooden toilet seat and dimensions","https://doi.org/10.17028/rd.lboro.7270799.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270805","Cutaway view of latrine shelter for disabled people","https://doi.org/10.17028/rd.lboro.7270805.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270808","Staggered ramp with steps to door","https://doi.org/10.17028/rd.lboro.7270808.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270817","Ramp and steps to building","https://doi.org/10.17028/rd.lboro.7270817.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270781","Rainwater harvesting with bathing bed and screen","https://doi.org/10.17028/rd.lboro.7270781.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270790","Perspective view of a latrine shelter for disabled people","https://doi.org/10.17028/rd.lboro.7270790.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270784","Dimensions of a block","https://doi.org/10.17028/rd.lboro.7270784.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270796","Detail of a handrail","https://doi.org/10.17028/rd.lboro.7270796.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270769","Treadle pump","https://doi.org/10.17028/rd.lboro.7270769.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270772","Handpump 1","https://doi.org/10.17028/rd.lboro.7270772.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270778","Handpump 3","https://doi.org/10.17028/rd.lboro.7270778.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270775","Handpump 2","https://doi.org/10.17028/rd.lboro.7270775.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270748","Stool","https://doi.org/10.17028/rd.lboro.7270748.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270751","Commode with raised arms","https://doi.org/10.17028/rd.lboro.7270751.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270763","Wooden chair with a hole for defecation","https://doi.org/10.17028/rd.lboro.7270763.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270724","Levels of disability","https://doi.org/10.17028/rd.lboro.7270724.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270727","Plan view of a wheelchair user in a turning circle","https://doi.org/10.17028/rd.lboro.7270727.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270736","Various dimensions of slopes with wheelchair users","https://doi.org/10.17028/rd.lboro.7270736.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270742","Cycle cart","https://doi.org/10.17028/rd.lboro.7270742.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270703","Plan view of an accessible school toilet","https://doi.org/10.17028/rd.lboro.7270703.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270721","Plan view of wall mounted handrails","https://doi.org/10.17028/rd.lboro.7270721.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270718","Plan view of a multiple use bathroom","https://doi.org/10.17028/rd.lboro.7270718.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270712","Plan view of a fixed raised seated latrine","https://doi.org/10.17028/rd.lboro.7270712.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270691","Plan view of sanitation in the school compound","https://doi.org/10.17028/rd.lboro.7270691.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270697","Side elevation of a toilet seat","https://doi.org/10.17028/rd.lboro.7270697.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270679","Plan view of a toilet cubicle","https://doi.org/10.17028/rd.lboro.7270679.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270682","Plan view of a bathroom","https://doi.org/10.17028/rd.lboro.7270682.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270676","Water lifting device","https://doi.org/10.17028/rd.lboro.7270676.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270694","Plan view of a toilet","https://doi.org/10.17028/rd.lboro.7270694.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270688","Plan view of a bathroom without a toilet","https://doi.org/10.17028/rd.lboro.7270688.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270667","Technical specifications for wheelchair turning circle","https://doi.org/10.17028/rd.lboro.7270667.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270664","Technical specifications for concrete steps","https://doi.org/10.17028/rd.lboro.7270664.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270673","Wooden cog and sprockets","https://doi.org/10.17028/rd.lboro.7270673.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270652","Stages on a continuum towards WASH organisations mainstreaming disability and ageing","https://doi.org/10.17028/rd.lboro.7270652.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7270658","Disability poverty vulnerability cycle","https://doi.org/10.17028/rd.lboro.7270658.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7049195","Handpump and apron 2","https://doi.org/10.17028/rd.lboro.7049195.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7049201","Handpump and apron 4","https://doi.org/10.17028/rd.lboro.7049201.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7049198","Handpump and apron 1","https://doi.org/10.17028/rd.lboro.7049198.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7049204","Handpump and apron 5","https://doi.org/10.17028/rd.lboro.7049204.v1","Technical illustration and graphics"
"Disability and vulnerable groups","7049258","Handpump and apron 3","https://doi.org/10.17028/rd.lboro.7049258.v1","Technical illustration and graphics"
"Dams","7873712","Flow measurement temporary dam","https://doi.org/10.17028/rd.lboro.7873712.v1","Technical illustration and graphics"
"Dams","8095208","Construction process of a sand dam","https://doi.org/10.17028/rd.lboro.8095208.v1","Technical illustration and graphics"
"Dams","7908647","Clay groundwater dam with an upstream well designed to cope with flooding in the wet season","https://doi.org/10.17028/rd.lboro.7908647.v1","Technical illustration and graphics"
"Dams","8094971","Clay groundwater dam with an upstream well designed to cope with flooding in the wet season","https://doi.org/10.17028/rd.lboro.8094971.v1","Technical illustration and graphics"
"Dams","8094848","Variation in the colour of a dam","https://doi.org/10.17028/rd.lboro.8094848.v1","Technical illustration and graphics"
"Dams","8094893","A typical sound storage dam","https://doi.org/10.17028/rd.lboro.8094893.v1","Technical illustration and graphics"
"Dams","8068934","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.8068934.v1","Technical illustration and graphics"
"Dams","8069087","Various arrangements of masonry dam walls for rock catchments","https://doi.org/10.17028/rd.lboro.8069087.v1","Technical illustration and graphics"
"Dams","7680794","Various arrangements of masonry dam walls for rock catchments","https://doi.org/10.17028/rd.lboro.7680794.v1","Technical illustration and graphics"
"Dams","7680797","Various arrangements of masonry dam walls for rock catchments","https://doi.org/10.17028/rd.lboro.7680797.v1","Technical illustration and graphics"
"Dams","7680530","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.7680530.v1","Technical illustration and graphics"
"Dams","7680524","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.7680524.v1","Technical illustration and graphics"
"Dams","7680533","Qanats","https://doi.org/10.17028/rd.lboro.7680533.v1","Technical illustration and graphics"
"Dams","7270562","Sand storage dam","https://doi.org/10.17028/rd.lboro.7270562.v1","Technical illustration and graphics"
"Latrines and toilets","7902491","Raised bamboo lined latrine","https://doi.org/10.17028/rd.lboro.7902491.v1","Technical illustration and graphics"
"Latrines and toilets","7902494","Sand-enveloped latrine","https://doi.org/10.17028/rd.lboro.7902494.v1","Technical illustration and graphics"
"Latrines and toilets","7902485","Superstructure for family VIP latrine with spiral entrance","https://doi.org/10.17028/rd.lboro.7902485.v1","Technical illustration and graphics"
"Latrines and toilets","7902488","Low-cost latrine superstructure","https://doi.org/10.17028/rd.lboro.7902488.v1","Technical illustration and graphics"
"Latrines and toilets","7902473","Wooden slab for twin compartment latrine","https://doi.org/10.17028/rd.lboro.7902473.v1","Technical illustration and graphics"
"Latrines and toilets","7902479","Timber frame for trench latrine superstructure","https://doi.org/10.17028/rd.lboro.7902479.v1","Technical illustration and graphics"
"Latrines and toilets","7902563","Institutional latrine design","https://doi.org/10.17028/rd.lboro.7902563.v1","Technical illustration and graphics"
"Latrines and toilets","7902548","Double-unit pit latrine","https://doi.org/10.17028/rd.lboro.7902548.v1","Technical illustration and graphics"
"Latrines and toilets","7907441","Simple pit latrines 2","https://doi.org/10.17028/rd.lboro.7907441.v1","Technical illustration and graphics"
"Latrines and toilets","7907432","Simple pit latrines 1","https://doi.org/10.17028/rd.lboro.7907432.v1","Technical illustration and graphics"
"Latrines and toilets","7907447","VIP latrines","https://doi.org/10.17028/rd.lboro.7907447.v1","Technical illustration and graphics"
"Latrines and toilets","7907366","Blair VIP latrine","https://doi.org/10.17028/rd.lboro.7907366.v1","Technical illustration and graphics"
"Latrines and toilets","7907336","Simple pit latrine with different superstructure options","https://doi.org/10.17028/rd.lboro.7907336.v1","Technical illustration and graphics"
"Latrines and toilets","7907285","VIP latrine technical dimensions","https://doi.org/10.17028/rd.lboro.7907285.v1","Technical illustration and graphics"
"Latrines and toilets","7907315","Women's latrine and washroom screened units","https://doi.org/10.17028/rd.lboro.7907315.v1","Technical illustration and graphics"
"Latrines and toilets","7907864","Reinforced concrete latrine slab","https://doi.org/10.17028/rd.lboro.7907864.v1","Technical illustration and graphics"
"Latrines and toilets","7907729","Borehole latrine","https://doi.org/10.17028/rd.lboro.7907729.v1","Technical illustration and graphics"
"Latrines and toilets","7907753","Traditional latrine using compacted earth over logs","https://doi.org/10.17028/rd.lboro.7907753.v1","Technical illustration and graphics"
"Latrines and toilets","7907702","Communal aqua-privies","https://doi.org/10.17028/rd.lboro.7907702.v1","Technical illustration and graphics"
"Latrines and toilets","7907714","Double-vault urine-diverting latrine","https://doi.org/10.17028/rd.lboro.7907714.v1","Technical illustration and graphics"
"Latrines and toilets","7907696","Pour-flush latrines","https://doi.org/10.17028/rd.lboro.7907696.v1","Technical illustration and graphics"
"Latrines and toilets","7910480","Who cleans the latrine","https://doi.org/10.17028/rd.lboro.7910480.v1","Technical illustration and graphics"
"Latrines and toilets","7910459","Latrine designed without superstructure","https://doi.org/10.17028/rd.lboro.7910459.v1","Technical illustration and graphics"
"Latrines and toilets","7924088","Toilet stools of different heights","https://doi.org/10.17028/rd.lboro.7924088.v1","Technical illustration and graphics"
"Latrines and toilets","7945088","Oxfam plan four unit latrine blocks with 100x120cm slabs","https://doi.org/10.17028/rd.lboro.7945088.v1","Technical illustration and graphics"
"Latrines and toilets","7945370","Latrines with manual flushing facilities","https://doi.org/10.17028/rd.lboro.7945370.v1","Technical illustration and graphics"
"Latrines and toilets","7945991","A sealed-lid latrine - Icon 1","https://doi.org/10.17028/rd.lboro.7945991.v1","Technical illustration and graphics"
"Latrines and toilets","7945988","A sealed-lid latrine","https://doi.org/10.17028/rd.lboro.7945988.v1","Technical illustration and graphics"
"Latrines and toilets","7945994","A sealed-lid latrine - Icon 2","https://doi.org/10.17028/rd.lboro.7945994.v1","Technical illustration and graphics"
"Latrines and toilets","7945985","Unlined pit latrine 2","https://doi.org/10.17028/rd.lboro.7945985.v1","Technical illustration and graphics"
"Latrines and toilets","7945979","Unlined pit latrine 1","https://doi.org/10.17028/rd.lboro.7945979.v1","Technical illustration and graphics"
"Latrines and toilets","7945958","Simple pit latrine 9","https://doi.org/10.17028/rd.lboro.7945958.v1","Technical illustration and graphics"
"Latrines and toilets","7945970","Traditional latrine using local materials","https://doi.org/10.17028/rd.lboro.7945970.v1","Technical illustration and graphics"
"Latrines and toilets","7945961","Simple pit latrine part view","https://doi.org/10.17028/rd.lboro.7945961.v1","Technical illustration and graphics"
"Latrines and toilets","7945952","Simple pit latrine 8","https://doi.org/10.17028/rd.lboro.7945952.v1","Technical illustration and graphics"
"Latrines and toilets","7945949","Simple pit latrine 7","https://doi.org/10.17028/rd.lboro.7945949.v1","Technical illustration and graphics"
"Latrines and toilets","7945937","Simple pit latrine 6","https://doi.org/10.17028/rd.lboro.7945937.v1","Technical illustration and graphics"
"Latrines and toilets","7945931","Simple pit latrine 4","https://doi.org/10.17028/rd.lboro.7945931.v1","Technical illustration and graphics"
"Latrines and toilets","7945934","Simple pit latrine 5","https://doi.org/10.17028/rd.lboro.7945934.v1","Technical illustration and graphics"
"Latrines and toilets","7945910","Dinka latrine - Sudan","https://doi.org/10.17028/rd.lboro.7945910.v1","Technical illustration and graphics"
"Latrines and toilets","7945919","Simple pit latrine 2","https://doi.org/10.17028/rd.lboro.7945919.v1","Technical illustration and graphics"
"Latrines and toilets","7945916","Simple pit latrine 1","https://doi.org/10.17028/rd.lboro.7945916.v1","Technical illustration and graphics"
"Latrines and toilets","7945922","Simple pit latrine 3","https://doi.org/10.17028/rd.lboro.7945922.v1","Technical illustration and graphics"
"Latrines and toilets","7945889","An aqua privy","https://doi.org/10.17028/rd.lboro.7945889.v1","Technical illustration and graphics"
"Latrines and toilets","7945898","Simple pit latrine with bucket","https://doi.org/10.17028/rd.lboro.7945898.v1","Technical illustration and graphics"
"Latrines and toilets","7945895","Simple pit latrine and groundwater table","https://doi.org/10.17028/rd.lboro.7945895.v1","Technical illustration and graphics"
"Latrines and toilets","7945907","Completely lined latrine","https://doi.org/10.17028/rd.lboro.7945907.v1","Technical illustration and graphics"
"Latrines and toilets","7946057","Biogas tank with latrine and septic tank","https://doi.org/10.17028/rd.lboro.7946057.v1","Technical illustration and graphics"
"Latrines and toilets","7946036","Continuous composting latrine","https://doi.org/10.17028/rd.lboro.7946036.v1","Technical illustration and graphics"
"Latrines and toilets","7946069","Continuous composting toilet","https://doi.org/10.17028/rd.lboro.7946069.v1","Technical illustration and graphics"
"Latrines and toilets","7946030","Borehole latrine 2","https://doi.org/10.17028/rd.lboro.7946030.v1","Technical illustration and graphics"
"Latrines and toilets","7946018","Borehole latrine 1","https://doi.org/10.17028/rd.lboro.7946018.v1","Technical illustration and graphics"
"Latrines and toilets","7946039","Double-vault composting latrine","https://doi.org/10.17028/rd.lboro.7946039.v1","Technical illustration and graphics"
"Latrines and toilets","7946270","An elevated latrine","https://doi.org/10.17028/rd.lboro.7946270.v1","Technical illustration and graphics"
"Latrines and toilets","7946264","An elevated latrine section","https://doi.org/10.17028/rd.lboro.7946264.v1","Technical illustration and graphics"
"Latrines and toilets","7946246","Perspective view of disabled toilet","https://doi.org/10.17028/rd.lboro.7946246.v1","Technical illustration and graphics"
"Latrines and toilets","7946261","One type of dehydrating latrine","https://doi.org/10.17028/rd.lboro.7946261.v1","Technical illustration and graphics"
"Latrines and toilets","7946288","Vacuum tanker with remote pumping unit for emptying latrine","https://doi.org/10.17028/rd.lboro.7946288.v1","Technical illustration and graphics"
"Latrines and toilets","7946408","Raised bamboo lined latrine section and elevation","https://doi.org/10.17028/rd.lboro.7946408.v1","Technical illustration and graphics"
"Latrines and toilets","7946411","Raised bamboo lined latrine section","https://doi.org/10.17028/rd.lboro.7946411.v1","Technical illustration and graphics"
"Latrines and toilets","7946603","Pour-flush latrines","https://doi.org/10.17028/rd.lboro.7946603.v1","Technical illustration and graphics"
"Latrines and toilets","7946537","Pour-flush pit latrine with pan 1","https://doi.org/10.17028/rd.lboro.7946537.v1","Technical illustration and graphics"
"Latrines and toilets","7946555","Two pour-flush pit latrines","https://doi.org/10.17028/rd.lboro.7946555.v1","Technical illustration and graphics"
"Latrines and toilets","7946531","Pour-flush pit latrine with extended pipe 2","https://doi.org/10.17028/rd.lboro.7946531.v1","Technical illustration and graphics"
"Latrines and toilets","7946534","Pour-flush pit latrine with pan 2","https://doi.org/10.17028/rd.lboro.7946534.v1","Technical illustration and graphics"
"Latrines and toilets","7946525","Pour-flush pit latrine with extended pipe 1","https://doi.org/10.17028/rd.lboro.7946525.v1","Technical illustration and graphics"
"Latrines and toilets","7946522","Pour-flush pit latrine with extended pipe","https://doi.org/10.17028/rd.lboro.7946522.v1","Technical illustration and graphics"
"Latrines and toilets","7946516","Pour-flush latrine and pit connection","https://doi.org/10.17028/rd.lboro.7946516.v1","Technical illustration and graphics"
"Latrines and toilets","7946510","Direct pour-flush latrine","https://doi.org/10.17028/rd.lboro.7946510.v1","Technical illustration and graphics"
"Latrines and toilets","7951463","Raised latrine 1a","https://doi.org/10.17028/rd.lboro.7951463.v1","Technical illustration and graphics"
"Latrines and toilets","7951457","Raised latrine 1","https://doi.org/10.17028/rd.lboro.7951457.v1","Technical illustration and graphics"
"Latrines and toilets","7951454","Raised block latrine section","https://doi.org/10.17028/rd.lboro.7951454.v1","Technical illustration and graphics"
"Latrines and toilets","8068502","Latrine and septic tank without tanker","https://doi.org/10.17028/rd.lboro.8068502.v1","Technical illustration and graphics"
"Latrines and toilets","7951466","Raised latrine 2","https://doi.org/10.17028/rd.lboro.7951466.v1","Technical illustration and graphics"
"Latrines and toilets","7951439","Raised block latrine isometric lid","https://doi.org/10.17028/rd.lboro.7951439.v1","Technical illustration and graphics"
"Latrines and toilets","7951442","Raised block latrine isometric without lid","https://doi.org/10.17028/rd.lboro.7951442.v1","Technical illustration and graphics"
"Latrines and toilets","7951412","Institutional latrine design section","https://doi.org/10.17028/rd.lboro.7951412.v1","Technical illustration and graphics"
"Latrines and toilets","7951427","Raised block latrine - isometric","https://doi.org/10.17028/rd.lboro.7951427.v1","Technical illustration and graphics"
"Latrines and toilets","7951424","A raised latrine - section","https://doi.org/10.17028/rd.lboro.7951424.v1","Technical illustration and graphics"
"Latrines and toilets","7951421","Open drain communal latrine","https://doi.org/10.17028/rd.lboro.7951421.v1","Technical illustration and graphics"
"Latrines and toilets","7951397","Communal aqua-privy 2","https://doi.org/10.17028/rd.lboro.7951397.v1","Technical illustration and graphics"
"Latrines and toilets","7951400","Institutional latrine design plan","https://doi.org/10.17028/rd.lboro.7951400.v1","Technical illustration and graphics"
"Latrines and toilets","7951388","Communal aqua-privy 1","https://doi.org/10.17028/rd.lboro.7951388.v1","Technical illustration and graphics"
"Latrines and toilets","7951391","Institutional latrine design","https://doi.org/10.17028/rd.lboro.7951391.v1","Technical illustration and graphics"
"Latrines and toilets","7952282","Siting latrines","https://doi.org/10.17028/rd.lboro.7952282.v1","Technical illustration and graphics"
"Latrines and toilets","7952279","Boys latrine block 2","https://doi.org/10.17028/rd.lboro.7952279.v1","Technical illustration and graphics"
"Latrines and toilets","7952276","Boys latrine block 1","https://doi.org/10.17028/rd.lboro.7952276.v1","Technical illustration and graphics"
"Latrines and toilets","7951499","Sand-enveloped latrine","https://doi.org/10.17028/rd.lboro.7951499.v1","Technical illustration and graphics"
"Latrines and toilets","7952459","Reinforced concrete latrine slab 1","https://doi.org/10.17028/rd.lboro.7952459.v1","Technical illustration and graphics"
"Latrines and toilets","7952462","Reinforced concrete latrine slab 2","https://doi.org/10.17028/rd.lboro.7952462.v1","Technical illustration and graphics"
"Latrines and toilets","7952588","Supporting latrine pits","https://doi.org/10.17028/rd.lboro.7952588.v1","Technical illustration and graphics"
"Latrines and toilets","7952531","Reinforced concrete latrine slab","https://doi.org/10.17028/rd.lboro.7952531.v1","Technical illustration and graphics"
"Latrines and toilets","7952537","Reinforced concrete latrine slab - sections","https://doi.org/10.17028/rd.lboro.7952537.v1","Technical illustration and graphics"
"Latrines and toilets","7952765","Timber-frame for trench latrine superstructure drawing","https://doi.org/10.17028/rd.lboro.7952765.v1","Technical illustration and graphics"
"Latrines and toilets","7952771","Dimensions for timber-frame for trench latrine superstructure","https://doi.org/10.17028/rd.lboro.7952771.v1","Technical illustration and graphics"
"Latrines and toilets","7952759","Low-cost latrine superstructure","https://doi.org/10.17028/rd.lboro.7952759.v1","Technical illustration and graphics"
"Latrines and toilets","7952699","Low-cost latrine superstructure","https://doi.org/10.17028/rd.lboro.7952699.v1","Technical illustration and graphics"
"Latrines and toilets","7952711","Superstructure for family VIP latrine with spiral entrance","https://doi.org/10.17028/rd.lboro.7952711.v1","Technical illustration and graphics"
"Latrines and toilets","7957595","Twin-pit offset pour-flush latrines","https://doi.org/10.17028/rd.lboro.7957595.v1","Technical illustration and graphics"
"Latrines and toilets","7957577","Twin-pit pour-flush latrine 2","https://doi.org/10.17028/rd.lboro.7957577.v1","Technical illustration and graphics"
"Latrines and toilets","7957574","Twin-pit pour-flush latrine 1","https://doi.org/10.17028/rd.lboro.7957574.v1","Technical illustration and graphics"
"Latrines and toilets","7957586","A twin-pit ventilated improved pit latrine","https://doi.org/10.17028/rd.lboro.7957586.v1","Technical illustration and graphics"
"Latrines and toilets","7957565","Twin-pit latrine 1","https://doi.org/10.17028/rd.lboro.7957565.v1","Technical illustration and graphics"
"Latrines and toilets","7957556","Twin-pit latrine","https://doi.org/10.17028/rd.lboro.7957556.v1","Technical illustration and graphics"
"Latrines and toilets","7957547","The Sato toilet pan","https://doi.org/10.17028/rd.lboro.7957547.v1","Technical illustration and graphics"
"Latrines and toilets","7957634","Vault latrine","https://doi.org/10.17028/rd.lboro.7957634.v1","Technical illustration and graphics"
"Latrines and toilets","7957616","Double-vault urine-diverting latrine - isometric","https://doi.org/10.17028/rd.lboro.7957616.v1","Technical illustration and graphics"
"Latrines and toilets","7957604","Double-vault urine-diverting latrine isometric and plan","https://doi.org/10.17028/rd.lboro.7957604.v1","Technical illustration and graphics"
"Latrines and toilets","7957610","Double-vault urine-diverting latrine - isometric","https://doi.org/10.17028/rd.lboro.7957610.v1","Technical illustration and graphics"
"Latrines and toilets","7957601","Latrine for minimising sludge volumes","https://doi.org/10.17028/rd.lboro.7957601.v1","Technical illustration and graphics"
