"collection_name","article_id","title","doi","tags","thumbnail_file"
"Water storage","8068934","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.8068934.v1","Technical illustration and graphics","8068934_thumbnail.jpg"
"Water storage","8059091","Tank and well","https://doi.org/10.17028/rd.lboro.8059091.v1","Technical illustration and graphics","8059091_thumbnail.jpg"
"Water storage","8059445","Patterns of water use","https://doi.org/10.17028/rd.lboro.8059445.v1","Technical illustration and graphics","8059445_thumbnail.jpg"
"Water storage","8059505","Water processes","https://doi.org/10.17028/rd.lboro.8059505.v1","Technical illustration and graphics","8059505_thumbnail.jpg"
"Water storage","8059499","Water balance","https://doi.org/10.17028/rd.lboro.8059499.v1","Technical illustration and graphics","8059499_thumbnail.jpg"
"Water storage","8059487","The water cycle","https://doi.org/10.17028/rd.lboro.8059487.v1","Technical illustration and graphics","8059487_thumbnail.jpg"
"Water storage","7982033","Methods of retaining some water In the tank","https://doi.org/10.17028/rd.lboro.7982033.v1","Technical illustration and graphics","7982033_thumbnail.jpg"
"Water storage","7798727","Water carrier for a donkey","https://doi.org/10.17028/rd.lboro.7798727.v1","Line drawings","7798727_thumbnail.jpg"
"Water storage","7798712","Two water containers","https://doi.org/10.17028/rd.lboro.7798712.v1","Line drawings","7798712_thumbnail.jpg"
"Water storage","7798718","Water bags","https://doi.org/10.17028/rd.lboro.7798718.v1","Line drawings","7798718_thumbnail.jpg"
"Water storage","7798706","Round clay water pot and tyre","https://doi.org/10.17028/rd.lboro.7798706.v1","Line drawings","7798706_thumbnail.jpg"
"Water storage","7798694","Metal water pot","https://doi.org/10.17028/rd.lboro.7798694.v1","Line drawings","7798694_thumbnail.jpg"
"Water storage","7798670","Donkey with water carrier","https://doi.org/10.17028/rd.lboro.7798670.v1","Line drawings","7798670_thumbnail.jpg"
"Water storage","7798667","Clay water pot - Egypt","https://doi.org/10.17028/rd.lboro.7798667.v1","Line drawings","7798667_thumbnail.jpg"
"Water storage","7798856","Two ferrocement water pots","https://doi.org/10.17028/rd.lboro.7798856.v1","Line drawings","7798856_thumbnail.jpg"
"Water storage","7798859","Water towers","https://doi.org/10.17028/rd.lboro.7798859.v1","Line drawings","7798859_thumbnail.jpg"
"Water storage","7798847","Emergency water tank with two figures","https://doi.org/10.17028/rd.lboro.7798847.v1","Line drawings","7798847_thumbnail.jpg"
"Water storage","7798850","Ferrocement water storage jar fitted with a tap","https://doi.org/10.17028/rd.lboro.7798850.v1","Line drawings","7798850_thumbnail.jpg"
"Water storage","7798838","Drawing water from a bucket with tap","https://doi.org/10.17028/rd.lboro.7798838.v1","Line drawings","7798838_thumbnail.jpg"
"Water storage","7798841","Emergency water tank – Red Cross","https://doi.org/10.17028/rd.lboro.7798841.v1","Line drawings","7798841_thumbnail.jpg"
"Water storage","7798844","Emergency water tank on a frame","https://doi.org/10.17028/rd.lboro.7798844.v1","Line drawings","7798844_thumbnail.jpg"
"Water storage","7798892","Water tankers","https://doi.org/10.17028/rd.lboro.7798892.v1","Line drawings","7798892_thumbnail.jpg"
"Water storage","7798886","Water tanker","https://doi.org/10.17028/rd.lboro.7798886.v1","Line drawings","7798886_thumbnail.jpg"
"Water storage","7798880","Filling a water container from a tanker","https://doi.org/10.17028/rd.lboro.7798880.v1","Line drawings","7798880_thumbnail.jpg"
"Water storage","7798868","Cleaning out the inside of a tank with a broom","https://doi.org/10.17028/rd.lboro.7798868.v1","Line drawings","7798868_thumbnail.jpg"
"Water storage","7798871","EJK water tanker","https://doi.org/10.17028/rd.lboro.7798871.v1","Line drawings","7798871_thumbnail.jpg"
"Water storage","7798958","Water vendor with cycle cart","https://doi.org/10.17028/rd.lboro.7798958.v1","Line drawings","7798958_thumbnail.jpg"
"Water storage","7712723","Use of an air vent downstream of a valve at a tank outlet","https://doi.org/10.17028/rd.lboro.7712723.v1","Technical illustration and graphics","7712723_thumbnail.jpg"
"Water storage","7712726","Use of an air vent downstream of a valve at a tank outlet","https://doi.org/10.17028/rd.lboro.7712726.v1","Technical illustration and graphics","7712726_thumbnail.jpg"
"Water storage","7687466","Various tank outlet details","https://doi.org/10.17028/rd.lboro.7687466.v1","Technical illustration and graphics","7687466_thumbnail.jpg"
"Water storage","7687472","Various tank outlet details","https://doi.org/10.17028/rd.lboro.7687472.v1","Technical illustration and graphics","7687472_thumbnail.jpg"
"Water storage","7687349","Roof designs used with tanks and reservoirs","https://doi.org/10.17028/rd.lboro.7687349.v1","Technical illustration and graphics","7687349_thumbnail.jpg"
"Water storage","7687352","Roof designs used with tanks and reservoirs","https://doi.org/10.17028/rd.lboro.7687352.v1","Technical illustration and graphics","7687352_thumbnail.jpg"
"Water storage","7680791","Using sacking for temporary formwork for ferrocement tanks","https://doi.org/10.17028/rd.lboro.7680791.v1","Technical illustration and graphics","7680791_thumbnail.jpg"
"Water storage","7680530","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.7680530.v1","Technical illustration and graphics","7680530_thumbnail.jpg"
"Water storage","7680524","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.7680524.v1","Technical illustration and graphics","7680524_thumbnail.jpg"
"Water storage","7680356","Water consumption and time to collect water","https://doi.org/10.17028/rd.lboro.7680356.v1","Technical illustration and graphics","7680356_thumbnail.jpg"
"Water storage","7680353","Water consumption and time to collect water","https://doi.org/10.17028/rd.lboro.7680353.v1","Technical illustration and graphics","7680353_thumbnail.jpg"
"Water storage","7392311","Storage tank damaged by flooding","https://doi.org/10.17028/rd.lboro.7392311.v1","Line drawings","7392311_thumbnail.jpg"
"Water storage","7376681","Water storage","https://doi.org/10.17028/rd.lboro.7376681.v1","Line drawings","7376681_thumbnail.jpg"
"Water storage","7376660","Rigid metal or plastic storage tank","https://doi.org/10.17028/rd.lboro.7376660.v1","Line drawings","7376660_thumbnail.jpg"
"Water storage","7376663","Storage tank damaged by flooding","https://doi.org/10.17028/rd.lboro.7376663.v1","Line drawings","7376663_thumbnail.jpg"
"Water storage","7376666","Storage tank on artificial ground","https://doi.org/10.17028/rd.lboro.7376666.v1","Line drawings","7376666_thumbnail.jpg"
"Water storage","7376654","Pillow or bladder storage tank","https://doi.org/10.17028/rd.lboro.7376654.v1","Line drawings","7376654_thumbnail.jpg"
"Water storage","7376657","Pre-fabricated collapsible water storage tank","https://doi.org/10.17028/rd.lboro.7376657.v1","Line drawings","7376657_thumbnail.jpg"
"Water storage","7376633","Emergency water supply tank - Red Cross","https://doi.org/10.17028/rd.lboro.7376633.v1","Line drawings","7376633_thumbnail.jpg"
"Water storage","7376639","Emergency water supply tank with two figures","https://doi.org/10.17028/rd.lboro.7376639.v1","Line drawings","7376639_thumbnail.jpg"
"Water storage","7376636","Emergency water supply tank on a frame","https://doi.org/10.17028/rd.lboro.7376636.v1","Line drawings","7376636_thumbnail.jpg"
"Water storage","7376615","A wire mesh emergency water supply tank","https://doi.org/10.17028/rd.lboro.7376615.v1","Line drawings","7376615_thumbnail.jpg"
"Water storage","7376627","Emergency water supply tank","https://doi.org/10.17028/rd.lboro.7376627.v1","Line drawings","7376627_thumbnail.jpg"
"Water storage","7376630","Emergency water supply tank - Oxfam","https://doi.org/10.17028/rd.lboro.7376630.v1","Line drawings","7376630_thumbnail.jpg"
"Water storage","7270562","Sand storage dam","https://doi.org/10.17028/rd.lboro.7270562.v1","Technical illustration and graphics","7270562_thumbnail.jpg"
"Water storage","7122902","Bottles of water","https://doi.org/10.17028/rd.lboro.7122902.v1","Line drawings","7122902_thumbnail.jpg"
"Wastewater treatment","7837820","Flow of wastewater through a conventional treatment works","https://doi.org/10.17028/rd.lboro.7837820.v1","Technical illustration and graphics","7837820_thumbnail.jpg"
"Wastewater treatment","7844708","Raised mound system for disposal of treated wastewater","https://doi.org/10.17028/rd.lboro.7844708.v1","Technical illustration and graphics","7844708_thumbnail.jpg"
"Wastewater treatment","7765043","Handpump and wastewater for irrigation","https://doi.org/10.17028/rd.lboro.7765043.v1","Line drawings","7765043_thumbnail.jpg"
"Wastewater treatment","7798583","Woman pouring wastewater into a gutter","https://doi.org/10.17028/rd.lboro.7798583.v1","Line drawings","7798583_thumbnail.jpg"
"Wastewater treatment","7719074","Typical flow-diagram for preliminary and primary wastewater treatment stages","https://doi.org/10.17028/rd.lboro.7719074.v1","Technical illustration and graphics","7719074_thumbnail.jpg"
"Wastewater treatment","7719068","Factors to consider, and decision-making, for sustainable wastewater management","https://doi.org/10.17028/rd.lboro.7719068.v1","Technical illustration and graphics","7719068_thumbnail.jpg"
"Wastewater treatment","7719056","Process selection for sustainable wastewater management","https://doi.org/10.17028/rd.lboro.7719056.v1","Technical illustration and graphics","7719056_thumbnail.jpg"
"Visual impact assessment","8094848","Variation in the colour of a dam","https://doi.org/10.17028/rd.lboro.8094848.v1","Technical illustration and graphics","8094848_thumbnail.jpg"
"Visual impact assessment","8094836","Houses - ordered","https://doi.org/10.17028/rd.lboro.8094836.v1","Technical illustration and graphics","8094836_thumbnail.jpg"
"Visual impact assessment","8094839","Houses - related","https://doi.org/10.17028/rd.lboro.8094839.v1","Technical illustration and graphics","8094839_thumbnail.jpg"
"Visual impact assessment","8094842","Trees in the landscape","https://doi.org/10.17028/rd.lboro.8094842.v1","Technical illustration and graphics","8094842_thumbnail.jpg"
"Visual impact assessment","8094827","Houses - confused","https://doi.org/10.17028/rd.lboro.8094827.v1","Technical illustration and graphics","8094827_thumbnail.jpg"
"Visual impact assessment","8094833","Houses - dispersed","https://doi.org/10.17028/rd.lboro.8094833.v1","Technical illustration and graphics","8094833_thumbnail.jpg"
"Visual impact assessment","8094824","Houses - concentrated","https://doi.org/10.17028/rd.lboro.8094824.v1","Technical illustration and graphics","8094824_thumbnail.jpg"
"Visual impact assessment","8094821","Cuttings","https://doi.org/10.17028/rd.lboro.8094821.v1","Technical illustration and graphics","8094821_thumbnail.jpg"
"Small-scale water supply","8068847","Sludging","https://doi.org/10.17028/rd.lboro.8068847.v1","Technical illustration and graphics","8068847_thumbnail.jpg"
"Small-scale water supply","8068844","Jetting","https://doi.org/10.17028/rd.lboro.8068844.v1","Technical illustration and graphics","8068844_thumbnail.jpg"
"Small-scale water supply","8068835","Simple mechanised rotary drilling with flush","https://doi.org/10.17028/rd.lboro.8068835.v1","Technical illustration and graphics","8068835_thumbnail.jpg"
"Small-scale water supply","8068841","Methods of driving wellpoints","https://doi.org/10.17028/rd.lboro.8068841.v1","Technical illustration and graphics","8068841_thumbnail.jpg"
"Small-scale water supply","8068817","Typical springbox","https://doi.org/10.17028/rd.lboro.8068817.v1","Technical illustration and graphics","8068817_thumbnail.jpg"
"Small-scale water supply","8068832","Working parts of the Vonder rig","https://doi.org/10.17028/rd.lboro.8068832.v1","Technical illustration and graphics","8068832_thumbnail.jpg"
"Small-scale water supply","8068820","The finished spring","https://doi.org/10.17028/rd.lboro.8068820.v1","Technical illustration and graphics","8068820_thumbnail.jpg"
"Small-scale water supply","8068826","Schematic details of a typical borehole","https://doi.org/10.17028/rd.lboro.8068826.v1","Technical illustration and graphics","8068826_thumbnail.jpg"
"Small-scale water supply","8068811","Typical head wall details for a protected spring","https://doi.org/10.17028/rd.lboro.8068811.v1","Technical illustration and graphics","8068811_thumbnail.jpg"
"Small-scale water supply","8068805","Artesian fissure spring and artesian borehole","https://doi.org/10.17028/rd.lboro.8068805.v1","Technical illustration and graphics","8068805_thumbnail.jpg"
"Small-scale water supply","8068808","Two ways of collecting and conveying water from the spring eye","https://doi.org/10.17028/rd.lboro.8068808.v1","Technical illustration and graphics","8068808_thumbnail.jpg"
"Small-scale water supply","8068814","Spring with infiltration trenches and springbox","https://doi.org/10.17028/rd.lboro.8068814.v1","Technical illustration and graphics","8068814_thumbnail.jpg"
"Small-scale water supply","8068787","Flow detectors and suspended gutters","https://doi.org/10.17028/rd.lboro.8068787.v1","Technical illustration and graphics","8068787_thumbnail.jpg"
"Small-scale water supply","8068790","Angled mesh strainer used to intercept larger debris in captured rainwater","https://doi.org/10.17028/rd.lboro.8068790.v1","Technical illustration and graphics","8068790_thumbnail.jpg"
"Small-scale water supply","8068796","Sump-type of first flash diverter","https://doi.org/10.17028/rd.lboro.8068796.v1","Technical illustration and graphics","8068796_thumbnail.jpg"
"Small-scale water supply","8069207","How most types of handpump cylinders work","https://doi.org/10.17028/rd.lboro.8069207.v1","Technical illustration and graphics","8069207_thumbnail.jpg"
"Small-scale water supply","8069177","Example of a stone-filled soakpit used for a public standpost","https://doi.org/10.17028/rd.lboro.8069177.v1","Technical illustration and graphics","8069177_thumbnail.jpg"
"Small-scale water supply","8069189","Lined soakaway","https://doi.org/10.17028/rd.lboro.8069189.v1","Technical illustration and graphics","8069189_thumbnail.jpg"
"Small-scale water supply","8068799","Well borehole and gravity overflow","https://doi.org/10.17028/rd.lboro.8068799.v1","Technical illustration and graphics","8068799_thumbnail.jpg"
"Small-scale water supply","8068778","Decision chart a","https://doi.org/10.17028/rd.lboro.8068778.v1","Technical illustration and graphics","8068778_thumbnail.jpg"
"Small-scale water supply","8068784","Typical roofing materials and gutter systems","https://doi.org/10.17028/rd.lboro.8068784.v1","Technical illustration and graphics","8068784_thumbnail.jpg"
"Small-scale water supply","8068775","The water cycle","https://doi.org/10.17028/rd.lboro.8068775.v1","Technical illustration and graphics","8068775_thumbnail.jpg"
"Small-scale water supply","8068781","Decision chart b","https://doi.org/10.17028/rd.lboro.8068781.v1","Technical illustration and graphics","8068781_thumbnail.jpg"
"Small-scale water supply","8068997","A typical windlass and users instructions","https://doi.org/10.17028/rd.lboro.8068997.v1","Technical illustration and graphics","8068997_thumbnail.jpg"
"Small-scale water supply","8069009","The Blair bucket pump","https://doi.org/10.17028/rd.lboro.8069009.v1","Technical illustration and graphics","8069009_thumbnail.jpg"
"Small-scale water supply","8069003","The Blair bucket and its valve","https://doi.org/10.17028/rd.lboro.8069003.v1","Technical illustration and graphics","8069003_thumbnail.jpg"
"Small-scale water supply","8068991","A simple shaduf","https://doi.org/10.17028/rd.lboro.8068991.v1","Technical illustration and graphics","8068991_thumbnail.jpg"
"Small-scale water supply","8068985","Protected well with a double bucket systems","https://doi.org/10.17028/rd.lboro.8068985.v1","Technical illustration and graphics","8068985_thumbnail.jpg"
"Small-scale water supply","8068979","Well provided with roller bars to protect ropes from abrasion","https://doi.org/10.17028/rd.lboro.8068979.v1","Technical illustration and graphics","8068979_thumbnail.jpg"
"Small-scale water supply","8068949","Fixed gravity intake with sump and handpump","https://doi.org/10.17028/rd.lboro.8068949.v1","Technical illustration and graphics","8068949_thumbnail.jpg"
"Small-scale water supply","8068970","Protected side intake","https://doi.org/10.17028/rd.lboro.8068970.v1","Technical illustration and graphics","8068970_thumbnail.jpg"
"Small-scale water supply","8068973","Fixed suction intake and powered pump","https://doi.org/10.17028/rd.lboro.8068973.v1","Technical illustration and graphics","8068973_thumbnail.jpg"
"Small-scale water supply","8068922","Infiltration gallery under the separate channel or pond","https://doi.org/10.17028/rd.lboro.8068922.v1","Technical illustration and graphics","8068922_thumbnail.jpg"
"Small-scale water supply","8068934","A typical sand storage dam","https://doi.org/10.17028/rd.lboro.8068934.v1","Technical illustration and graphics","8068934_thumbnail.jpg"
"Small-scale water supply","8068943","The SWS filter","https://doi.org/10.17028/rd.lboro.8068943.v1","Technical illustration and graphics","8068943_thumbnail.jpg"
"Small-scale water supply","8068880","Buried well","https://doi.org/10.17028/rd.lboro.8068880.v1","Technical illustration and graphics","8068880_thumbnail.jpg"
"Small-scale water supply","8068901","Backfilled well","https://doi.org/10.17028/rd.lboro.8068901.v1","Technical illustration and graphics","8068901_thumbnail.jpg"
"Small-scale water supply","8068907","Cross-section of upgraded well with handpump","https://doi.org/10.17028/rd.lboro.8068907.v1","Technical illustration and graphics","8068907_thumbnail.jpg"
"Small-scale water supply","8068913","Infiltration gallery under a stream or village pond","https://doi.org/10.17028/rd.lboro.8068913.v1","Technical illustration and graphics","8068913_thumbnail.jpg"
"Small-scale water supply","8068853","Good features of open wells","https://doi.org/10.17028/rd.lboro.8068853.v1","Technical illustration and graphics","8068853_thumbnail.jpg"
