"collection_name","title","year","doi"
"Water resources","Seasonal cycles of rainfall",2019,"https://doi.org/10.17028/rd.lboro.8059481.v1"
"Water resources","Agriculture often takes most water",2019,"https://doi.org/10.17028/rd.lboro.8059472.v1"
"Water quality, sampling and analysis","Open bottle 1",2019,"https://doi.org/10.17028/rd.lboro.8118176.v1"
"Water quality, sampling and analysis","Stopper bottles 1",2019,"https://doi.org/10.17028/rd.lboro.8118140.v1"
"Water quality, sampling and analysis","Stopper bottles 2",2019,"https://doi.org/10.17028/rd.lboro.8118137.v1"
"Water quality, sampling and analysis","Filling bottle 1",2019,"https://doi.org/10.17028/rd.lboro.8118182.v1"
"Water quality, sampling and analysis","Travel kit",2019,"https://doi.org/10.17028/rd.lboro.8118191.v1"
"Water quality, sampling and analysis","Sampling river",2019,"https://doi.org/10.17028/rd.lboro.8118188.v1"
"Water quality, sampling and analysis","Filled bottles",2019,"https://doi.org/10.17028/rd.lboro.8118185.v1"
"Water quality, sampling and analysis","Normal tap flow 1",2019,"https://doi.org/10.17028/rd.lboro.8118170.v1"
"Water quality, sampling and analysis","Filling bottle 2",2019,"https://doi.org/10.17028/rd.lboro.8118179.v1"
"Water quality, sampling and analysis","Sterilize the tap 1",2019,"https://doi.org/10.17028/rd.lboro.8118164.v1"
"Water quality, sampling and analysis","Normal tap flow 2",2019,"https://doi.org/10.17028/rd.lboro.8118167.v1"
"Water quality, sampling and analysis","Open bottle 2",2019,"https://doi.org/10.17028/rd.lboro.8118173.v1"
"Water quality, sampling and analysis","Max tap flow 2",2019,"https://doi.org/10.17028/rd.lboro.8118155.v1"
"Water quality, sampling and analysis","Sterilize the tap 2",2019,"https://doi.org/10.17028/rd.lboro.8118161.v1"
"Water quality, sampling and analysis","Max tap flow 1",2019,"https://doi.org/10.17028/rd.lboro.8118158.v1"
"Water quality, sampling and analysis","Screw top 1",2019,"https://doi.org/10.17028/rd.lboro.8118143.v1"
"Water quality, sampling and analysis","Clean the tap 2",2019,"https://doi.org/10.17028/rd.lboro.8118149.v1"
"Water quality, sampling and analysis","Screw top 2",2019,"https://doi.org/10.17028/rd.lboro.8118146.v1"
"Water quality, sampling and analysis","Clean the tap 1",2019,"https://doi.org/10.17028/rd.lboro.8118152.v1"
"Water quality, sampling and analysis","Development and implementation of a WSP - colour",2019,"https://doi.org/10.17028/rd.lboro.8059553.v1"
"Water quality, sampling and analysis","DelAgua kit",2019,"https://doi.org/10.17028/rd.lboro.8059556.v1"
"Water quality, sampling and analysis","Sample sites on a large water supply with an open network",2019,"https://doi.org/10.17028/rd.lboro.8059547.v1"
"Water quality, sampling and analysis","Catchment to consumer approach - colour",2019,"https://doi.org/10.17028/rd.lboro.8059550.v1"
"Water quality, sampling and analysis","Sample sites in a small water supply with ring main",2019,"https://doi.org/10.17028/rd.lboro.8059544.v1"
"Water quality, sampling and analysis","Potential sources of contamination of piped water",2019,"https://doi.org/10.17028/rd.lboro.8059541.v1"
"Water quality, sampling and analysis","Water sampling and analysis at a pump",2019,"https://doi.org/10.17028/rd.lboro.7798799.v1"
"Water quality, sampling and analysis","Water sampling at a handpump",2019,"https://doi.org/10.17028/rd.lboro.7798802.v1"
"Water quality, sampling and analysis","Water sampling and analysis by a river",2019,"https://doi.org/10.17028/rd.lboro.7798796.v1"
"Water quality, sampling and analysis","Water sampling at a treatment plant",2019,"https://doi.org/10.17028/rd.lboro.7798805.v1"
"Water quality, sampling and analysis","Testing turbidity 1",2019,"https://doi.org/10.17028/rd.lboro.7798781.v1"
"Water quality, sampling and analysis","Testing turbidity 2",2019,"https://doi.org/10.17028/rd.lboro.7798784.v1"
"Water quality, sampling and analysis","Testing turbidity 3",2019,"https://doi.org/10.17028/rd.lboro.7798787.v1"
"Water quality, sampling and analysis","Testing turbidity 4",2019,"https://doi.org/10.17028/rd.lboro.7798793.v1"
"Water quality, sampling and analysis","Portable water testing kit",2019,"https://doi.org/10.17028/rd.lboro.7798775.v1"
"Water quality, sampling and analysis","Testing the pH level of water",2019,"https://doi.org/10.17028/rd.lboro.7798778.v1"
"Water quality, sampling and analysis","Hand and jug",2019,"https://doi.org/10.17028/rd.lboro.7798766.v1"
"Water quality, sampling and analysis","Filling a chlorinator flipped",2019,"https://doi.org/10.17028/rd.lboro.7798763.v1"
"Water quality, sampling and analysis","Hand and tablet",2019,"https://doi.org/10.17028/rd.lboro.7798769.v1"
"Water quality, sampling and analysis","Portable incubator for testing faecal bacteria",2019,"https://doi.org/10.17028/rd.lboro.7798772.v1"
"Water quality, sampling and analysis","Bucket of turbid water",2019,"https://doi.org/10.17028/rd.lboro.7798757.v1"
"Water quality, sampling and analysis","Examining the turbidity of water",2019,"https://doi.org/10.17028/rd.lboro.7798760.v1"
"Water for low-income communities","Variation of water demand during the day",2019,"https://doi.org/10.17028/rd.lboro.8118086.v1"
"Water for low-income communities","Maslows hierarchy of needs",2019,"https://doi.org/10.17028/rd.lboro.7868006.v1"
"Water for low-income communities","A hierarchy of water requirements based on Maslows hierarchy of needs",2019,"https://doi.org/10.17028/rd.lboro.8059565.v1"
"Water for low-income communities","Rural OM management models and tiers of responsibility",2019,"https://doi.org/10.17028/rd.lboro.7713305.v1"
"Water for low-income communities","Operation and maintenance management cycle",2019,"https://doi.org/10.17028/rd.lboro.7713296.v1"
"Water for low-income communities","Set of pump curves for a 140mm diameter impeller",2019,"https://doi.org/10.17028/rd.lboro.7713287.v1"
"Water for low-income communities","Components of total pumping head",2019,"https://doi.org/10.17028/rd.lboro.7713278.v1"
"Water for low-income communities","Characteristic pump curves for a particular centrifugal pump",2019,"https://doi.org/10.17028/rd.lboro.7713281.v1"
"Water for low-income communities","Arrangements of pumps for connection in series or in parallel",2019,"https://doi.org/10.17028/rd.lboro.7713269.v1"
"Water for low-income communities","Axial flow pump",2019,"https://doi.org/10.17028/rd.lboro.7713008.v1"
"Water for low-income communities","Typical shapes of head power and efficiency curves for rotor dynamic pumps",2019,"https://doi.org/10.17028/rd.lboro.7713002.v1"
"Water for low-income communities","Axial flow pump",2019,"https://doi.org/10.17028/rd.lboro.7713011.v1"
"Water for low-income communities","Comparison between pumping curve for a centrifugal pump and a progressive cavity pump",2019,"https://doi.org/10.17028/rd.lboro.7712927.v1"
"Water for low-income communities","Demonstrating centrifugal force",2019,"https://doi.org/10.17028/rd.lboro.7712975.v1"
"Water for low-income communities","Use of an air chamber to reduce pressure fluctuations and changes in flow direction",2019,"https://doi.org/10.17028/rd.lboro.7712921.v1"
"Water for low-income communities","Different types of reciprocating displacement pumps",2019,"https://doi.org/10.17028/rd.lboro.7712864.v1"
"Water for low-income communities","Mechanically-operated piston pump",2019,"https://doi.org/10.17028/rd.lboro.7712870.v1"
"Water for low-income communities","Mechanically-operated piston pump",2019,"https://doi.org/10.17028/rd.lboro.7712879.v1"
"Water for low-income communities","Use of an air chamber to reduce pressure fluctuations and changes in flow direction",2019,"https://doi.org/10.17028/rd.lboro.7712918.v1"
"Water for low-income communities","Longitudinal sections for pipes AC CE and EG (Case 8)",2019,"https://doi.org/10.17028/rd.lboro.7712828.v1"
"Water for low-income communities","Different types of reciprocating displacement pumps",2019,"https://doi.org/10.17028/rd.lboro.7712861.v1"
"Water for low-income communities","The effect of changing the diameter of a pipe",2019,"https://doi.org/10.17028/rd.lboro.7712771.v1"
"Water for low-income communities","Longitudinal section for pipe EG (Case 8)",2019,"https://doi.org/10.17028/rd.lboro.7712795.v1"
"Water for low-income communities","Occurence and avoidence of negative pressure",2019,"https://doi.org/10.17028/rd.lboro.7712696.v1"
"Water for low-income communities","Predicting the balance point graphically",2019,"https://doi.org/10.17028/rd.lboro.7712615.v1"
"Water for low-income communities","A typical longitudinal section drawing (Case 6)",2019,"https://doi.org/10.17028/rd.lboro.7712618.v1"
"Water for low-income communities","Apparent negative residual head (Case 7)",2019,"https://doi.org/10.17028/rd.lboro.7712624.v1"
"Water for low-income communities","Plotting values from a table to find the headloss factor for an intermediate diameter.",2019,"https://doi.org/10.17028/rd.lboro.7712621.v1"
"Water for low-income communities","Static condition (Case 1)",2019,"https://doi.org/10.17028/rd.lboro.7712600.v1"
"Water for low-income communities","Dynamic conditions (Cases 2-3-4-5)",2019,"https://doi.org/10.17028/rd.lboro.7712609.v1"
"Water for low-income communities","Longitudinal section along the route of a pipe",2019,"https://doi.org/10.17028/rd.lboro.7712597.v1"
"Water for low-income communities","Gate valve",2019,"https://doi.org/10.17028/rd.lboro.7688831.v1"
"Water for low-income communities","Self-closing tap",2019,"https://doi.org/10.17028/rd.lboro.7688774.v1"
"Water for low-income communities","Ball-valve tap",2019,"https://doi.org/10.17028/rd.lboro.7688756.v1"
"Water for low-income communities","A lockable tap cover",2019,"https://doi.org/10.17028/rd.lboro.7688744.v1"
"Water for low-income communities","A lockable tap cover",2019,"https://doi.org/10.17028/rd.lboro.7688747.v1"
"Water for low-income communities","Soakage systems for disposal of wasted water",2019,"https://doi.org/10.17028/rd.lboro.7688675.v1"
"Water for low-income communities","An example of a stone-filled soakpit used for a public standpost",2019,"https://doi.org/10.17028/rd.lboro.7688666.v1"
"Water for low-income communities","How the Pulsa pump works",2019,"https://doi.org/10.17028/rd.lboro.7688477.v1"
"Water for low-income communities","Reciprocating inertia pumps",2019,"https://doi.org/10.17028/rd.lboro.7688474.v1"
"Water for low-income communities","How the Pulsa pump works",2019,"https://doi.org/10.17028/rd.lboro.7688483.v1"
"Water for low-income communities","Progressive cavity pump",2019,"https://doi.org/10.17028/rd.lboro.7688459.v1"
"Water for low-income communities","Progressive cavity pump",2019,"https://doi.org/10.17028/rd.lboro.7688462.v1"
"Water for low-income communities","Reciprocating inertia pumps",2019,"https://doi.org/10.17028/rd.lboro.7688468.v1"
"Water for low-income communities","Cylinder of India Mark III deepwell pump",2019,"https://doi.org/10.17028/rd.lboro.7688444.v1"
"Water for low-income communities","Cylinder of India Mark III deepwell pump",2019,"https://doi.org/10.17028/rd.lboro.7688447.v1"
"Water for low-income communities","The Vergnet pump",2019,"https://doi.org/10.17028/rd.lboro.7688456.v1"
"Water for low-income communities","The Vergnet pump",2019,"https://doi.org/10.17028/rd.lboro.7688453.v1"
"Water for low-income communities","An example of PVCu rising main with threaded couplings",2019,"https://doi.org/10.17028/rd.lboro.7688432.v1"
"Water for low-income communities","Installation details of India Mark III deepwell pump",2019,"https://doi.org/10.17028/rd.lboro.7688438.v1"
"Water for low-income communities","An example of PVCu rising main with threaded couplings",2019,"https://doi.org/10.17028/rd.lboro.7688435.v1"
"Water for low-income communities","Installation details of India Mark III deepwell pump",2019,"https://doi.org/10.17028/rd.lboro.7688441.v1"
"Water for low-income communities","The Volanta handpump",2019,"https://doi.org/10.17028/rd.lboro.7688411.v1"
"Water for low-income communities","The Volanta handpump",2019,"https://doi.org/10.17028/rd.lboro.7688414.v1"
"Water for low-income communities","The UPM pump",2019,"https://doi.org/10.17028/rd.lboro.7688420.v1"
"Water for low-income communities","The UPM pump",2019,"https://doi.org/10.17028/rd.lboro.7688426.v1"
"Water for low-income communities","Working parts of the Blair direction pump",2019,"https://doi.org/10.17028/rd.lboro.7688402.v1"
"Water for low-income communities","New Zealand or Canzee direct action pump",2019,"https://doi.org/10.17028/rd.lboro.7688405.v1"
"Water for low-income communities","New Zealand or Canzee direct action pump",2019,"https://doi.org/10.17028/rd.lboro.7688408.v1"
"Water for low-income communities","Section through components of SWS rower pump",2019,"https://doi.org/10.17028/rd.lboro.7688366.v1"
"Water for low-income communities","Working parts of the Blair direction pump",2019,"https://doi.org/10.17028/rd.lboro.7688399.v1"
"Water for low-income communities","Basic principles of piston pumps",2019,"https://doi.org/10.17028/rd.lboro.7688336.v1"
"Water for low-income communities","Types of reciprocating pumps",2019,"https://doi.org/10.17028/rd.lboro.7688345.v1"
"Water for low-income communities","Plain (rectangular horizontal flow) sedimentation tank",2019,"https://doi.org/10.17028/rd.lboro.7688243.v1"
"Water for low-income communities","Intake dynamic and roughing filters",2019,"https://doi.org/10.17028/rd.lboro.7688282.v1"
"Water for low-income communities","Intake dynamic and roughing filters",2019,"https://doi.org/10.17028/rd.lboro.7688285.v1"
"Water for low-income communities","Fixed gravity intake with sump and motorized submersible pump",2019,"https://doi.org/10.17028/rd.lboro.7688228.v1"
"Water for low-income communities","Selection of an intake site",2019,"https://doi.org/10.17028/rd.lboro.7688231.v1"
"Water for low-income communities","Selection of an intake site",2019,"https://doi.org/10.17028/rd.lboro.7688234.v1"
"Water for low-income communities","Plain (rectangular horizontal flow) sedimentation tank",2019,"https://doi.org/10.17028/rd.lboro.7688240.v1"
"Water for low-income communities","Floating suction intake",2019,"https://doi.org/10.17028/rd.lboro.7688210.v1"
"Water for low-income communities","Fixed gravity intake",2019,"https://doi.org/10.17028/rd.lboro.7688213.v1"
"Water for low-income communities","Fixed gravity intake",2019,"https://doi.org/10.17028/rd.lboro.7688222.v1"
"Water for low-income communities","Fixed gravity intake with sump and motorized submersible pump",2019,"https://doi.org/10.17028/rd.lboro.7688225.v1"
"Water for low-income communities","Fixed suction intake and powered pump",2019,"https://doi.org/10.17028/rd.lboro.7688192.v1"
"Water for low-income communities","Fixed suction intake and powered pump",2019,"https://doi.org/10.17028/rd.lboro.7688204.v1"
"Water for low-income communities","Floating suction intake",2019,"https://doi.org/10.17028/rd.lboro.7688207.v1"
"Water for low-income communities","Protected side intake",2019,"https://doi.org/10.17028/rd.lboro.7688159.v1"
"Water for low-income communities","Horizontal well - driven spring",2019,"https://doi.org/10.17028/rd.lboro.7688150.v1"
"Water for low-income communities","Horizontal well - driven spring",2019,"https://doi.org/10.17028/rd.lboro.7688147.v1"
"Water for low-income communities","Three protected springs",2019,"https://doi.org/10.17028/rd.lboro.7688153.v1"
"Water for low-income communities","Protection of a large artesian depression spring",2019,"https://doi.org/10.17028/rd.lboro.7688132.v1"
"Water for low-income communities","Protection of a large artesian depression spring",2019,"https://doi.org/10.17028/rd.lboro.7688135.v1"
"Water for low-income communities","Protection of a small artesian spring",2019,"https://doi.org/10.17028/rd.lboro.7688126.v1"
"Water for low-income communities","Artesian fissure spring",2019,"https://doi.org/10.17028/rd.lboro.7687925.v1"
"Water for low-income communities","Artesian depression spring",2019,"https://doi.org/10.17028/rd.lboro.7687922.v1"
"Water for low-income communities","Occurrence of springs",2019,"https://doi.org/10.17028/rd.lboro.7687868.v1"
"Water for low-income communities","Gravity depression spring",2019,"https://doi.org/10.17028/rd.lboro.7687871.v1"
"Water for low-income communities","Gravity depression spring",2019,"https://doi.org/10.17028/rd.lboro.7687874.v1"
"Water for low-income communities","Occurrence of springs",2019,"https://doi.org/10.17028/rd.lboro.7687841.v1"
"Water for low-income communities","Buried well",2019,"https://doi.org/10.17028/rd.lboro.7687619.v1"
"Water for low-income communities","Buried well",2019,"https://doi.org/10.17028/rd.lboro.7687622.v1"
"Water for low-income communities","Tapered shutters used in Zimbabwe for pre-cast reinforced mortar rings",2019,"https://doi.org/10.17028/rd.lboro.7687592.v1"
"Water for low-income communities","Backfilled well",2019,"https://doi.org/10.17028/rd.lboro.7687613.v1"
"Water for low-income communities","Backfilled well",2019,"https://doi.org/10.17028/rd.lboro.7687616.v1"
"Water for low-income communities","Lining a well as excavation proceeds using caissons",2019,"https://doi.org/10.17028/rd.lboro.7687577.v1"
"Water for low-income communities","Well excavation supported by the Modified Chicago Method",2019,"https://doi.org/10.17028/rd.lboro.7687580.v1"
"Water for low-income communities","Tapered shutters used in Zimbabwe for pre-cast reinforced mortar rings",2019,"https://doi.org/10.17028/rd.lboro.7687586.v1"
"Water for low-income communities","The use of part-conical shuttering for progressively lining a well with concrete as excavation proceeds",2019,"https://doi.org/10.17028/rd.lboro.7687571.v1"
